SampleID,Water_Temp_C,pH,Ammonium_N_mgL,Biomass_Status,Ensifer_adhaerens,Bacillus_megaterium,Pseudomonas_fluorescens,Azospirillum_brasilense,Rhizobium_sp,Aeromonas_hydrophila,Pseudomonas_aeruginosa,Flavobacterium_columnare,Chryseobacterium_sp,Elizabethkingia_sp,Sphingomonas_sp,Microbacterium_sp,Diversity_Index
WGL_449,25.6,6.55,17.48,0,0.028786685592701578,0.04555929638168295,0.0054752846127162184,0.005900275184032109,0.06950019303995433,0.014365952252190138,0.0001,0.03972503747094503,0.0583517662345331,0.03199261944099503,0.0853989562000283,0.09379596733244386,1.28
WGL_311,25.4,6.2,9.12,0,0.05985618350305459,0.029232006483191103,0.04525593927284308,0.0001,0.0133267427959421,0.02257402471975639,0.001096622699265519,0.0001,0.0001,0.0001,0.05637480343583066,0.0059071272087753285,3.03
WGL_097,25.0,6.82,8.46,1,0.08924009218443806,0.08203025319080352,0.03579116739033067,0.046146419697936265,0.0001,0.0001,0.05101369398044928,0.007019242144456504,0.0001,0.0036534042490912067,0.0187185418220773,0.0025529776965334053,2.44
WGL_323,31.5,7.29,12.27,0,0.0043368039427166055,0.042110561600298635,0.0063585691248293046,0.07112467709028718,0.014720690604272856,0.058916503151872995,0.054530378978643934,0.057298443801901425,0.012265174056280113,0.08175685815670561,0.03082519404953877,0.06391071927059505,1.82
WGL_099,22.2,7.17,7.07,1,0.09986195249463209,0.07178563028627459,0.016821357982294692,0.05805806705056607,0.01300636911097041,0.0001,0.004987942406422101,0.045933363416973,0.05167610305752743,0.009680473219732998,0.01212081140284509,0.09371183602119006,2.48
WGL_213,29.2,7.1,10.58,1,0.08097872369157344,0.02521856721400009,0.03733366049764313,0.05885555398712965,0.04535245216381823,0.054594050924285126,0.0001,0.0001,0.0026798158919632067,0.020869743400035834,0.021154998409924644,0.032411970928701704,2.9
WGL_188,27.0,5.66,9.71,1,0.09634125343388258,0.059483872777125295,0.012925528328283208,0.0001,0.07612168742191974,0.0001,0.004093934248933373,0.01680688645454908,0.0001,0.012282287208791563,0.08356168543385908,0.024441756517310346,3.35
WGL_288,23.5,7.58,14.51,0,0.012866603698837686,0.03226912260522385,0.005799457438500723,0.025454134098525018,0.0001,0.0584631374081313,0.03748504957623508,0.09873629327494027,0.034780429773009415,0.0001,0.08630704021551552,0.018045362687936915,1.14
WGL_014,26.4,7.63,13.89,1,0.043326233317070834,0.013854153873691977,0.015636925806823576,0.0001,0.020683339022575582,0.05707072346680499,0.023492608964840955,0.03375819343100931,0.04996391900449593,0.02682727127473271,0.024425880965553218,0.0691927945234061,1.75
WGL_405,22.9,7.26,15.07,0,0.011058330894251053,0.06763839661193768,0.03552112483324747,0.0001,0.005730272149838721,0.03928412933424,0.04762281430144456,0.07817060731869294,0.021639903095451978,0.0001,0.001,0.05281682581828141,1.41
WGL_428,25.4,7.89,10.08,0,0.06179504895275016,0.06817897196896891,0.06976358812704408,0.02337619565598101,0.0430094136948035,0.07216503427680784,0.011016504990209501,0.020547652812139848,0.08740470332882616,0.011820665579208644,0.0057515914425567555,0.012575253235818717,2.65
WGL_173,28.1,8.27,11.58,1,0.013430253552293053,0.0310611608180087,0.046000062160486035,0.029603307700529588,0.0001,0.03897968945996683,0.07282811508042208,0.0001,0.011975388564534065,0.01760964580992403,0.0521767249399399,0.11212231485593854,2.55
WGL_091,24.5,6.34,13.39,1,0.0001,0.00823643140866798,0.01683921731886786,0.00875973071972491,0.0001,0.06722074891183713,0.05667193715130934,0.019385130979697837,0.031525297305728985,0.050296125866054864,0.046428742127060885,0.035508876464253374,1.48
WGL_343,23.0,6.93,11.83,0,0.0001,0.06455422080387774,0.02587388371733578,0.051524829470588424,0.03771263364196513,0.06735408008697465,0.03252779350021423,0.02551865930260528,0.005128467471189335,0.032674928725448645,0.03429778231185851,0.09294891698631556,1.34
WGL_060,25.0,6.92,10.67,1,0.06620778173056073,0.027401392341164055,0.021031701339410375,0.06654663860523326,0.010726452595119541,0.04038293555185882,0.012171281707944948,0.030791686226662927,0.05062594778962916,0.0001,0.0154996542101903,0.05280203110611271,2.19
WGL_365,25.3,6.95,11.79,0,0.010289788342504274,0.06021861862210938,0.05087614585323454,0.062113749333773755,0.0001,0.0348403884925529,0.025712894637861115,0.022278638439904228,0.027338345613151193,0.04296482700061892,0.0678631624373872,0.014888963690439422,1.22
WGL_174,26.9,7.35,13.79,1,0.08863420945776633,0.0001,0.04991029382476406,0.046576755210149756,0.002292191376376644,0.0001,0.0001,0.003255760621262106,0.009029426570852034,0.0001,0.04306458712791883,0.04716071334777652,2.46
WGL_075,26.0,7.2,9.79,1,0.08588361747417222,0.062488606598420954,0.04318607039591221,0.08490635805079116,0.06373768203456506,0.0001,0.0001,0.03952327231522958,0.021620886454087575,0.002650496860547356,0.001,0.010495631175777394,2.19
WGL_080,30.1,7.66,8.98,1,0.06886482455689086,0.01633310116841882,0.07030458957223515,0.024551135561987805,0.0001,0.005280140490364613,0.01060856850927774,0.03281270151529817,0.037093661774883276,0.0001,0.01599353660654259,0.030155962355554906,2.12
WGL_285,26.1,6.76,8.78,0,0.06740067216590588,0.0001,0.040915691965880796,0.012807126090622945,0.037908611531911496,0.0001,0.035370364112865385,0.012726405760484616,0.03952000413762968,0.00652716436698728,0.0016246976287592405,0.05515959993812076,2.3
WGL_272,31.1,7.01,7.78,0,0.01829781663838629,0.055657535498964156,0.0001,0.0001,0.05503774324202322,0.04507925618050602,0.021387307915555594,0.03510043507454628,0.04403315874211327,0.055739787064077874,0.048897330346412825,0.03960512814941821,0.86
WGL_146,23.3,6.65,8.19,1,0.0636949418507185,0.07085188615435346,0.0001,0.0764934346953262,0.06752292965507874,0.021913519781173844,0.04691899002542573,0.07273249625902417,0.018607254070418553,0.032315530817826114,0.054288031791137684,0.05820179077248125,2.43
WGL_082,27.3,6.91,11.87,1,0.006448525493456695,0.0001,0.01666375289974922,0.0008825938270946264,0.0001,0.03155659065441281,0.03492629139720041,0.019877631007583232,0.0001,0.04940185576365848,0.06050705499983769,0.0595149807193783,1.86
WGL_404,34.7,8.3,16.42,0,0.01729062463056612,0.03898860303987667,0.0001,0.038167153407294235,0.017564622597204226,0.029861452325814372,0.025368117771133274,0.018543460940530793,0.04412345754287433,0.030779670660754814,0.016800570410003268,0.05258445120025587,1.77
WGL_284,20.0,7.32,14.8,0,0.017731128894629584,0.059836229827075996,0.02699463727665237,0.06141209549711814,0.014939094535952385,0.057516126730585565,0.04493055811359879,0.02902451351430827,0.04524766484188309,0.04463562388283403,0.013496684860129681,0.06879652016451625,1.58
WGL_390,27.4,7.62,13.29,0,0.005391225085520161,0.05491578090282463,0.026446359020941147,0.014196748887544365,0.02160585218232407,0.035510809185586543,0.02424168678739456,0.048660106728400425,0.02704394000868865,0.0001,0.07081025527060508,0.03049612054142529,1.0
WGL_381,27.1,6.14,5.99,0,0.059913706972785086,0.05184884940603558,0.052660852971763074,0.050400045385824405,0.0001,0.013991988562115315,0.030147147897980953,0.008668200060552187,0.05170749844237846,0.006196661684400268,0.043431410089228885,0.001,2.99
WGL_222,28.6,7.67,12.13,1,0.058959584088967024,0.03328415577921413,0.029787621088005548,0.029615334666039973,0.052263703790402134,0.008534188406032803,0.0001,0.048976989991010314,0.046397770765369786,0.0138987013850748,0.010011359346364535,0.02296374202990527,2.32
WGL_351,23.9,7.04,9.68,0,0.05151361645573499,0.0001,0.058189610956947774,0.08186989856237684,0.017174493789042754,0.0001,0.04008188778214469,0.021904673998517272,0.0627514508061951,0.025757727257907197,0.08958301312690883,0.029690244875051425,2.71
WGL_054,26.6,6.63,12.77,1,0.05617068721057258,0.009597384078160826,0.11265007155827544,0.02896804845319376,0.021695861806350816,0.0001,0.006577625529935601,0.031568599562583025,0.03083657612669356,0.025601444171230888,0.03164192977112511,0.001,2.71
WGL_239,24.5,6.63,12.03,0,0.047448257385286824,0.07817348046389028,0.03188994386995758,0.05576259828954015,0.05142069734220704,0.0001,0.02712688043900679,0.0001,0.016706274867490385,0.0001,0.07351964867904705,0.04338405104240531,2.52
WGL_140,26.5,6.69,11.19,1,0.10156447485517607,0.012003278775506297,0.03419863089606433,0.03645080494242973,0.02176939413752174,0.0001,0.03259292589136139,0.01797096851643102,0.03208847376016637,0.0519854782872327,0.03156790907753046,0.05878535411942756,2.47
WGL_223,28.9,6.7,7.7,1,0.0818529875356218,0.014884632334661915,0.060626975867787564,0.06405133778029716,0.0721650659778921,0.0001,0.01219035948628319,0.013161474590939304,0.047634208349608034,0.04367665525012049,0.049021062450405314,0.007868922196987538,2.15
WGL_243,27.4,7.01,12.36,0,0.032528691816587685,0.038577163230181594,0.017131096509176734,0.0001,0.011428520116611019,0.02768437408702732,0.0001,0.04590890650539062,0.04255937463871243,0.02277110486060028,0.001,0.02872018340492114,1.04
WGL_067,26.6,6.89,6.18,1,0.09235556109459385,0.03353884068799195,0.04395427200295626,0.07926540429003917,0.0001,0.002596425754924825,0.0001,0.02772367884263654,0.043140739410411535,0.022591921355149154,0.04053056266654954,0.06625146033875212,2.19
WGL_370,23.2,7.23,19.22,0,0.008296939308523106,0.005354932075738143,0.027114380642050982,0.0001,0.0001,0.05496162123856264,0.059796315103784574,0.04771287254868785,0.033353378058956655,0.0391892408172943,0.001,0.005144497160301964,1.46
WGL_259,24.3,6.62,10.25,0,0.09600434366591552,0.005144550267648686,0.06640268895040054,0.0640342522383115,0.0378182826133225,0.03294622659607112,0.0001,0.04185223697624905,0.0001,0.0001,0.001,0.11253680732925342,1.97
WGL_260,25.9,7.19,13.9,0,0.0026949387736605896,0.024901425866552817,0.02295951511214077,0.07943919855941918,0.053521599052329186,0.04474859376629873,0.057465231004856156,0.04818760609835749,0.0029992566808495214,0.056108816180698365,0.018723875391033717,0.06156315280127629,1.73
WGL_100,27.5,6.91,8.36,1,0.035803569521139875,0.0358945602617355,0.0001,0.06505074099242322,0.037737566407172615,0.009753345637500176,0.019970944790139954,0.020069764139850472,0.017810519923030885,0.020697929288041025,0.022327443114374793,0.001,2.74
WGL_016,26.5,6.79,8.44,1,0.08289308536960474,0.04668968374031807,0.06732191350266228,0.025955254430458416,0.008119522738569078,0.01152234020949846,0.02570920090759459,0.043116044324195635,0.03234803588909846,0.0001,0.05131175074180648,0.08381115318763702,2.63
WGL_254,24.9,7.57,6.44,0,0.004171394833331553,0.013723844476421488,0.039916886891322965,0.0001,0.018645604040402976,0.03573019444273549,0.04171158296819184,0.0001,0.04178697297865853,0.006051142756527125,0.03311812770383016,0.011092887917624052,2.61
WGL_325,25.2,6.28,10.26,0,0.09419000129300367,0.0393675499180249,0.0001,0.048362952518765226,0.05103163748565266,0.028732033842924408,0.0001,0.0001,0.03905755031527772,0.004408573554144191,0.03882862375096614,0.05306760004634007,2.7
WGL_087,29.4,7.64,15.12,1,0.09634495488856731,0.0233228622245238,0.04636221252388334,0.02358881842046148,0.01298193646777263,0.010498364239438375,0.029482299096879487,0.021300990713860338,0.014256788968035278,0.022505962768347237,0.03342362576934549,0.019774742659777775,2.76
WGL_038,25.6,6.83,10.9,1,0.07810881061747035,0.042917500918750594,0.06037781641147291,0.06409618733627555,0.0001,0.02597360914362243,0.02677502638553788,0.0001,0.02164502031756613,0.0001,0.0831797230788876,0.03287037179457498,2.57
WGL_372,25.1,7.1,18.95,0,0.0012878370942901764,0.08601063441312172,0.0001,0.012700204366492605,0.04847925589482334,0.033586145179074656,0.02897786529515395,0.0001,0.02797493184251183,0.050729830268137044,0.0311526563234249,0.0094015356902405,2.35
WGL_407,30.2,8.07,16.82,0,0.007577720006156807,0.006438799468121164,0.05415713421212613,0.0038158788062767,0.033931221827831384,0.03064837590537107,0.02441389553288002,0.05787842821984425,0.026540765208828237,0.0001,0.001,0.03730679712075056,1.57
WGL_074,30.4,7.0,10.04,1,0.07080593403588943,0.02540189567099422,0.08283986137527441,0.02894917891999891,0.023579054429623988,0.0009126217798241451,0.05655858146053466,0.033953400047645604,0.0028021934015442836,0.010859438875627946,0.05531351902170119,0.06635402464906498,1.96
WGL_317,20.5,7.0,20.73,0,0.013279162060303063,0.0001,0.03421700038320692,0.023957934701139282,0.0453444896857549,0.051778387152983704,0.02543396515890124,0.0338849496382132,0.02845949375081193,0.02479447088730722,0.03885293356512572,0.05727885522122814,1.56
WGL_105,27.2,6.4,6.62,1,0.07315047871450452,0.03757203649416094,0.06476776100808995,0.01189681703136436,0.04432515014987162,0.0001,0.00821444346089886,0.0001,0.006717315056137356,0.07377802053549606,0.002285585721068073,0.057601399412419714,2.33
WGL_171,29.1,6.64,8.6,1,0.08003902566729611,0.03464583565280768,0.039875150786243714,0.08877666164744835,0.0001,0.01260113667615038,0.0001,0.00222604042918125,0.044277599267717974,0.01890514693411824,0.049258734596045975,0.0048564109941172245,2.51
WGL_195,26.3,6.32,7.55,1,0.0882136305574282,0.0001,0.04522427773149165,0.04061571806778475,0.06147180240233174,0.039293975847457266,0.0001,0.0001,0.0001,0.007500952715421874,0.07006276408614924,0.019737906286934215,3.08
WGL_017,29.1,6.6,5.26,1,0.07481016721620587,0.06759258970644799,0.05717233707174538,0.014681595837950027,0.014634545440161108,0.015248917815795035,0.0001,0.0001,0.0001,0.0001,0.030804375302702414,0.039715707537546246,2.53
WGL_379,32.6,7.09,7.28,0,0.0001,0.04414994534968018,0.03667468501756617,0.0001,0.040242908944187125,0.01460118264271669,0.06728751492195621,0.03872217795708083,0.018025133699857473,0.05487388571331012,0.001,0.06781241933669008,1.03
WGL_089,27.2,6.95,5.05,1,0.07150894820882164,0.05674133002646808,0.031966556729005356,0.01564979670635803,0.04639882837539516,0.05169378294765117,0.009974809405333834,0.023268691365603222,0.022119297382577226,0.011050436286736466,0.0664733735365787,0.023507845598209863,2.69
WGL_339,24.2,7.04,12.98,0,0.029862711548150962,0.04665086646149141,0.08291760060506063,0.05821409102620176,0.00478065739696564,0.05016497664481927,0.034639471311264436,0.02673764760174907,0.03564934285965784,0.011694350825640302,0.08810035305922986,0.028503037432539118,2.16
WGL_141,29.8,6.9,8.56,1,0.0715755083234049,0.0720559903252978,0.03888596036928743,0.042513844032190315,0.011353891777649776,0.0001,0.04500048346562842,0.030177523408295204,0.009708544856340482,0.05980464229072682,0.05118024153334559,0.060820721077730594,2.72
WGL_103,24.1,7.58,7.88,1,0.0001,0.0001,0.06191845125720791,0.0001,0.0001,0.003736136931760725,0.05905160777725969,0.006245015342865451,0.010815250810730693,0.03880717342677373,0.009793155898776332,0.02847985270926634,1.8
WGL_208,25.0,7.09,9.96,1,0.07075889133292619,0.06805155619607658,0.07213807470997491,0.0001,0.05260924586341697,0.006993554342911703,0.001609421533915384,0.013319918349639599,0.04073842864905962,0.0075695194158584165,0.029426081536124964,0.0014237965210936177,2.52
WGL_337,22.8,8.49,20.02,0,0.0001,0.0001,0.05517895875213123,0.08493372436119376,0.07356256571035777,0.05542774866007452,0.035086167306950695,0.026444901508505616,0.06699139610354139,0.04385629554108925,0.10625930864874417,0.02728109314558013,2.17
WGL_158,29.1,7.26,9.26,1,0.057381746396596295,0.02154242018797544,0.09455113040963076,0.09168934393860705,0.052468065775216136,0.0001,0.04154982523305497,0.01657735463228662,0.053777680390725155,0.0001,0.054135041712362414,0.03389205564688694,2.9
WGL_071,22.5,6.64,4.15,1,0.07917328025902223,0.06691522242420259,0.04904553715216131,0.057897086665194976,0.05675348236698369,0.020120716565359933,0.0001,0.012485348071280608,0.0001,0.002590949611173477,0.09609079506647147,0.0413304508959771,2.16
WGL_134,30.8,7.73,10.28,1,0.05569589900092704,0.0621626021104692,0.07948296840769442,0.0611817395149426,0.0484362610089642,0.036934100549183654,0.04438409501704257,0.0001,0.05142990170773025,0.03280105248139037,0.0561892419346226,0.02505891734609369,2.71
WGL_247,21.9,6.89,23.52,0,0.033326639298520755,0.01260895955259203,0.030780381206589484,0.0001,0.0001,0.01307403474506464,0.02413481923516024,0.0113446324997298,0.04568948464068955,0.03343933953820386,0.07191742992554681,0.04629639453306265,1.77
WGL_444,23.7,7.73,10.55,0,0.0001,0.0031577651808135723,0.0001,0.0001,0.0437850153698498,0.04036731915098832,0.0328481529843063,0.06481305147043015,0.04709264262693656,0.01764270289974764,0.001,0.021064359176936717,2.28
WGL_304,31.9,7.43,14.85,0,0.03236204161439468,0.024555697157590053,0.04320692800494386,0.07125946914768266,0.02881907342280717,0.061169560094972514,0.04831611682549319,0.03975877075921906,0.06866542763033245,0.04575402980881213,0.04977408344588738,0.001,1.28
WGL_189,30.3,6.8,17.17,1,0.03375622391398478,0.038200332887948774,0.0001,0.05621846918948829,0.01041056278541727,0.04545457233832094,0.04533833000869427,0.07560156175695831,0.01666724242384602,0.04123836448374638,0.052283364387898705,0.05180778099716573,1.31
WGL_299,27.2,7.47,17.28,0,0.020164010207520094,0.03178827639344907,0.02459578399055097,0.033087821983127805,0.03797525650338763,0.013441505598056406,0.07723813627006451,0.03627612544835797,0.020192399522378945,0.04917371794990308,0.05169883264720918,0.001,2.72
WGL_246,22.2,7.19,14.49,0,0.016542565573845678,0.030679801108021015,0.018332816111643356,0.0001,0.026082801256918073,0.037826590784304316,0.035960362294723755,0.04616760808897551,0.050103836735768195,0.034247690683296264,0.08368813699038881,0.10451586627795634,1.82
WGL_019,27.2,7.29,7.87,1,0.04719962658125899,0.0001,0.033584011215902675,0.04461677698791229,0.03681266915453667,0.0022496623555697016,0.022651163215439172,0.03401486369699494,0.0001,0.010611882136428814,0.001,0.09898744785576147,2.89
WGL_178,27.4,6.55,9.46,1,0.07156069100793887,0.061117465294296694,0.08350164151499394,0.020218195090851782,0.0009870476748291349,0.04545379737779119,0.06887443566288612,0.0001,0.0001,0.0001,0.0386336115708989,0.04210560298402929,2.48
WGL_438,29.7,7.84,4.56,0,0.0072409278991948265,0.05731694961637991,0.0001,0.032188982032224506,0.02953725268962434,0.08750568092957502,0.07394819840037167,0.02488297790322279,0.0001,0.021059837913349796,0.0423634192918489,0.038857658254317834,1.48
WGL_021,29.1,6.96,7.8,1,0.050806675632849775,0.01075873837179276,0.08411030721162482,0.016739242370119034,0.0008064330778818629,0.02203359113941213,0.0017930926074153485,0.0001,0.05371160816757621,0.01667067281277663,0.09693960514806883,0.001,2.78
WGL_056,28.3,7.4,13.97,1,0.014847603469844955,0.01630248517937127,0.0012140253780080316,0.0717393768868537,0.0514259497139638,0.017293603687420618,0.019368960797714132,0.020343241855624382,0.03282571851241348,0.06147615172100581,0.0704454018696432,0.07203251068120692,2.24
WGL_264,29.4,7.47,19.48,0,0.0001,0.015570499858323202,0.05145287219877681,0.04582569826680616,0.02258151340000313,0.03224499585872605,0.0634871439261805,0.03128529121241946,0.004427555579408299,0.05962290211595095,0.0292235472420976,0.0461364211671968,0.9
WGL_383,26.8,6.47,10.78,0,0.05365251138662265,0.010119807630966836,0.0534638116730661,0.0001,0.06620465888630159,0.0001,0.03562671508522834,0.030106605301833893,0.0001,0.0001,0.001,0.001,2.6
WGL_420,25.2,6.91,8.32,0,0.03023403110870906,0.0001,0.0001,0.02519782260103574,0.03313919636065773,0.07929251028382553,0.04846021104914709,0.0024761935704149807,0.010740955794403328,0.05244410516322748,0.021195922059394492,0.053427797295616974,2.58
WGL_035,31.7,7.25,10.95,1,0.09228877431388982,0.05009155417536063,0.04405254742901589,0.068993505179037,0.022597408831942827,0.0001,0.013531012786545065,0.025085903911792877,0.0001,0.0001,0.04587641704700198,0.023840359851804785,2.64
WGL_182,23.7,6.58,8.76,1,0.06431406378190146,0.04710105328418602,0.046455048409034444,0.05856515493346265,0.03439732345459635,0.028956572496018265,0.0013973667239211562,0.02687850894841531,0.04098820047591238,0.0001,0.032961522937908105,0.045057497039471435,1.84
WGL_415,26.2,7.18,16.64,0,0.023274382380014606,0.03892544223344023,0.03967385993476644,0.07900917155681256,0.02506730225500886,0.06472022636519137,0.03371606646648993,0.02239677953353366,0.0244451838494828,0.06371855263700302,0.03988003779918544,0.03564462201994313,1.57
WGL_151,27.3,6.97,6.81,1,0.09157810807567793,0.057471309532467305,0.0723455146568115,0.07246125938482317,0.06788070665702803,0.0001,0.017770518436261346,0.018736924509475252,0.0449388860465577,0.018594332301617594,0.0014280122565694872,0.023933996369201207,3.07
WGL_194,28.4,6.08,11.97,1,0.0696918894069992,0.045690242264619825,0.04146099476305381,0.0001,0.010059990954935746,0.0001,0.0102312235452746,0.044075173166047615,0.0007629871486457412,0.008101821566529067,0.001,0.022126872996119564,2.41
WGL_437,22.6,7.62,9.22,0,0.029075950489742743,0.006376202033272122,0.04772678281766296,0.0001,0.0001,0.030215358243871747,0.06021567203181901,0.08165743532101587,0.07693758144720639,0.06672819132105841,0.001,0.001,1.57
WGL_395,25.0,7.44,13.55,0,0.016402082637337168,0.0001,0.08464941512117383,0.026919575348745374,0.07248749832418694,0.06749508606752544,0.04579869488802518,0.01998889895605352,0.047547373618504515,0.03431994082277814,0.07851668106089063,0.03716973187865954,1.39
WGL_278,24.7,7.37,16.44,0,0.005910391359251464,0.0408203395857991,0.025037843260372603,0.05316596941300418,0.0001,0.04255037381623589,0.03982604975631572,0.037285958586262644,0.039659796405247284,0.04905102053760195,0.042994714412916364,0.0542077944368543,1.53
WGL_098,28.3,7.0,8.49,1,0.08123222893389326,0.10193283462452578,0.04327781108266848,0.028647658027260863,0.063985180656335,0.0001,0.028840839476801466,0.0001,0.0001,0.014748942284469973,0.0901704971353214,0.017636158398719504,2.98
WGL_356,25.7,7.25,15.76,0,0.03397937638280616,0.0001,0.0001,0.01812041634955131,0.018153504945317655,0.05337372200956311,0.08742868451912625,0.021819957540382875,0.08161742497757621,0.04601281513589783,0.04238318336396594,0.001,2.5
WGL_155,24.0,7.19,5.69,1,0.07982566584846311,0.04789972190875325,0.033903766558565106,0.04334204605538407,0.08961835317482438,0.0009985620638057694,0.0001,0.006330670604646283,0.003799599363563104,0.016824587435026506,0.02459822901445242,0.04284852517286251,3.21
WGL_123,26.7,8.07,7.13,1,0.07901391395658738,0.027643946142054177,0.06790153354246586,0.06800907809506695,0.07587188467937964,0.0001,0.06551670289688498,0.0001,0.01091998714583947,0.02856886323919718,0.03005870234819858,0.048259362747434795,2.57
WGL_114,24.1,7.11,6.59,1,0.08052356380145993,0.03706438440700204,0.05288039706176037,0.014089812192898697,0.0001,0.00313729224621046,0.0001,0.0001,0.0001,0.0001,0.041209008546695076,0.026549460631934193,2.58
WGL_245,26.1,8.01,9.49,0,0.004757970185072502,0.013992484838006107,0.036121123451164305,0.01358281468860821,0.08177072516154153,0.0285694737981272,0.06489016195148106,0.023312436668626025,0.05496870290653773,0.014115956232356536,0.001,0.058734683010676206,2.29
WGL_298,24.2,6.93,6.89,0,0.008015780048808048,0.0001,0.029584989454357252,0.0001440056093623826,0.02801669863895941,0.051098181744099094,0.05194103572449332,0.044536164684482474,0.03419447375182862,0.009489832890979256,0.001,0.05067562140241847,1.0
WGL_279,31.5,6.43,7.23,0,0.09854742981609074,0.058592909857934035,0.07528524441559675,0.0001,0.03450611348254221,0.0052190210861487885,0.01402773981332059,0.0001,0.0001,0.001241483706848635,0.01716875537277276,0.02280320517011335,2.3
WGL_109,25.0,7.66,10.14,1,0.08566454602262276,0.04663417933119682,0.0001,0.0366092992081289,0.056433773376209515,0.028597126507464102,0.0001,0.06417616183529398,0.02038469530911947,0.008667676693017445,0.011225174778052793,0.001,2.31
WGL_374,26.0,7.17,14.71,0,0.02467101799616806,0.05693388922162769,0.0001,0.04396106032594718,0.0043794277741870495,0.05436850036635671,0.0636472586487797,0.07954510708894169,0.018558011069497983,0.05424567741187914,0.001,0.04047369568020033,0.59
WGL_095,25.8,6.97,2.19,1,0.060232600275274384,0.07792882275557558,0.0001,0.03453914969255812,0.03306378721606156,0.012014364032274965,0.01679804107415597,0.0001,0.015557692927091731,0.01558007081194434,0.030670097272224348,0.05317276636025468,2.51
WGL_233,28.3,7.15,16.98,0,0.02942678078974064,0.07330865865602261,0.02766130119438179,0.0271367152341242,0.016529557833111764,0.07485779698286342,0.029450934564121657,0.03566215890601139,0.05734928026224624,0.040119849090088394,0.04671238358959175,0.044201911331709705,1.83
WGL_126,27.2,7.0,12.76,1,0.07279558158457333,0.052427459376020086,0.058255643725605835,0.059861406324118266,0.06289529620090396,0.04473495409207452,0.023749355344596268,0.0015536717990606193,0.07380879582780335,0.011878165729589135,0.05217078941104202,0.01848304325176956,1.74
WGL_282,27.8,7.46,13.38,0,0.0001,0.03295242137922329,0.02645722274212764,0.08624802865791267,0.0001,0.06589542121331887,0.03097646007114136,0.026996408155207145,0.07437962488137606,0.026256530323933814,0.06360125787939844,0.04344920011041099,1.24
WGL_432,27.2,7.4,8.51,0,0.0853289336366054,0.04571140777817069,0.024610133283521584,0.026072410438149497,0.05234755887847868,0.016536608508166056,0.042222070736966696,0.017007529112736623,0.009374902272894128,0.0001,0.018230889877888092,0.05100488938239128,2.73
WGL_092,24.3,7.4,12.34,1,0.023368324671749832,0.0001,0.05215729231224549,0.007892533543684152,0.03927772290780793,0.021938793956485955,0.009550572943344937,0.02082457117484321,0.008140756225591354,0.020633185622810923,0.05943663685013166,0.07236324081920792,1.8
WGL_427,23.2,7.59,16.72,0,0.012589085700746426,0.034988704020669725,0.01247303606351412,0.03802342626933243,0.0001,0.05400385315253067,0.05887172608556608,0.05144126678327389,0.03185052449485175,0.050713352456982316,0.014992511657523848,0.04624580008686903,2.39
WGL_378,18.9,6.24,4.29,0,0.07362023007783587,0.04234599817620846,0.04948601727786323,0.07467175875898446,0.13925259202319532,0.0001,0.02596569936105711,0.03312767224447771,0.007999485617548662,0.0001,0.06419720355244918,0.06510074868648663,2.8
WGL_241,22.7,7.38,14.19,0,0.02021009059937695,0.07978710659641418,0.0001,0.0001,0.019159360701024742,0.08692923819729742,0.010792804864156739,0.051691008657466994,0.032246733326395174,0.04411552633967537,0.001,0.06633054518418602,1.56
WGL_244,28.4,6.24,10.42,0,0.004720383143191794,0.006150076103344379,0.0001,0.00586301298511047,0.0663015978470404,0.04692299269280338,0.028171749428852075,0.016352531764257664,0.0001,0.03495031994831025,0.01563717595311684,0.027193894254920734,2.13
WGL_229,27.7,7.35,12.53,0,0.025439897000324802,0.00029373885891811197,0.012495329683417532,0.054755876462730266,0.0001,0.03398676260973192,0.04769895561350408,0.004466355348881859,0.03378623448009164,0.024310890329643228,0.07645631637927736,0.03385683738679727,1.86
WGL_368,29.4,7.78,14.57,0,0.02385088875354956,0.005355917790580153,0.008834911050717244,0.05259277240172125,0.0050327206034562946,0.0626440738123053,0.08041445148416046,0.004092420941556107,0.007793827148778704,0.06944826987124147,0.06648381325443482,0.08333143759951418,2.49
WGL_025,22.3,6.96,8.75,1,0.06955857309002537,0.02140399000375606,0.06645544769881095,0.0525924606771738,0.06055447553807661,0.03126470211966477,0.01752553844782466,0.0037494656874937134,0.0001,0.03133832968515049,0.03368944397082793,0.009229672541386243,2.53
WGL_413,25.8,6.54,6.38,0,0.07129709856534992,0.06020613755675702,0.028553293132509344,0.0016777983734121357,0.057931996316333126,0.0017031554387319132,0.018788254852200675,0.012154163030289815,0.009565637592081906,0.020132319624617243,0.08341081335961031,0.06264891930371752,2.7
WGL_412,22.4,7.97,9.54,0,0.027979016335597937,0.03487285979830432,0.03251448135093144,0.024955061636911136,0.02832930560297114,0.04510524801207705,0.042786392537661,0.032338118684353684,0.03935983044808675,0.04467925287327177,0.027992234556813496,0.04718136984353492,1.06
WGL_446,27.6,7.65,16.99,0,0.043063696214836675,0.025858745931897277,0.021047635379102165,0.0001,0.0001,0.06591435668520429,0.011486992106516901,0.027034703111790532,0.0001,0.02074770919775288,0.0011220836231530529,0.05139087977941414,1.62
